symbol,localsymbol,osid,tradedate,previoustradedate,close
WIP.IN,WIPRO,3022645,20090512,20090511,2247.22
ILC.IN,IDEA,3094236,20090513,20090512,59.8
WIP.IN,WIPRO,3022645,20090513,20090512,2247.52
REL.IN,RELIANCE,3023127,20090513,20090512,3261.36
WIP.IN,WIPRO,3022645,20090514,20090513,2180.62
REL.IN,RELIANCE,3023127,20090514,20090513,3220.78
ILC.IN,IDEA,3094236,20090514,20090513,60.35
REL.IN,RELIANCE,3023127,20090515,20090514,3291.22
ILC.IN,IDEA,3094236,20090515,20090514,65.05
WIP.IN,WIPRO,3022645,20090515,20090514,2265.83
ILC.IN,IDEA,3094236,20090518,20090515,75.95
WIP.IN,WIPRO,3022645,20090518,20090515,2501.95
REL.IN,RELIANCE,3023127,20090518,20090515,3994.53
WIP.IN,WIPRO,3022645,20090519,20090518,2312.33
REL.IN,RELIANCE,3023127,20090519,20090518,3763.97
ILC.IN,IDEA,3094236,20090519,20090518,75.55
REL.IN,RELIANCE,3023127,20090520,20090519,3631.61
ILC.IN,IDEA,3094236,20090520,20090519,72.65
WIP.IN,WIPRO,3022645,20090520,20090519,2377.74
ILC.IN,IDEA,3094236,20090521,20090520,68.85
WIP.IN,WIPRO,3022645,20090521,20090520,2255.32
REL.IN,RELIANCE,3023127,20090521,20090520,3569.19
WIP.IN,WIPRO,3022645,20090522,20090521,2216.32
REL.IN,RELIANCE,3023127,20090522,20090521,3687.8
ILC.IN,IDEA,3094236,20090522,20090521,71.35
REL.IN,RELIANCE,3023127,20090525,20090522,3702.98
ILC.IN,IDEA,3094236,20090525,20090522,73
WIP.IN,WIPRO,3022645,20090525,20090522,2201.92
ILC.IN,IDEA,3094236,20090526,20090525,70.25
WIP.IN,WIPRO,3022645,20090526,20090525,2244.22
REL.IN,RELIANCE,3023127,20090526,20090525,3615.16
WIP.IN,WIPRO,3022645,20090527,20090526,2275.73
REL.IN,RELIANCE,3023127,20090527,20090526,3688.81
ILC.IN,IDEA,3094236,20090527,20090526,78.9
REL.IN,RELIANCE,3023127,20090528,20090527,3746.51
ILC.IN,IDEA,3094236,20090528,20090527,78.85
WIP.IN,WIPRO,3022645,20090528,20090527,2215.12
ILC.IN,IDEA,3094236,20090529,20090528,84.15
WIP.IN,WIPRO,3022645,20090529,20090528,2293.73
REL.IN,RELIANCE,3023127,20090529,20090528,3833.15
WIP.IN,WIPRO,3022645,20090601,20090529,2393.64
REL.IN,RELIANCE,3023127,20090601,20090529,3850.53
ILC.IN,IDEA,3094236,20090601,20090529,82.2
REL.IN,RELIANCE,3023127,20090602,20090601,3845.47
ILC.IN,IDEA,3094236,20090602,20090601,80.5
WIP.IN,WIPRO,3022645,20090602,20090601,2350.44
ILC.IN,IDEA,3094236,20090603,20090602,81.2
WIP.IN,WIPRO,3022645,20090603,20090602,2376.84
REL.IN,RELIANCE,3023127,20090603,20090602,3789.28
WIP.IN,WIPRO,3022645,20090604,20090603,2344.13
REL.IN,RELIANCE,3023127,20090604,20090603,3816.02
ILC.IN,IDEA,3094236,20090604,20090603,81.85
REL.IN,RELIANCE,3023127,20090605,20090604,3733.35
ILC.IN,IDEA,3094236,20090605,20090604,82.85
WIP.IN,WIPRO,3022645,20090605,20090604,2360.94
ILC.IN,IDEA,3094236,20090608,20090605,78.05
WIP.IN,WIPRO,3022645,20090608,20090605,2434.44
REL.IN,RELIANCE,3023127,20090608,20090605,3701.72
WIP.IN,WIPRO,3022645,20090609,20090608,2541.85
REL.IN,RELIANCE,3023127,20090609,20090608,3833.57
ILC.IN,IDEA,3094236,20090609,20090608,82.55
REL.IN,RELIANCE,3023127,20090610,20090609,3914.64
ILC.IN,IDEA,3094236,20090610,20090609,82.65
WIP.IN,WIPRO,3022645,20090610,20090609,2594.06
ILC.IN,IDEA,3094236,20090611,20090610,87
WIP.IN,WIPRO,3022645,20090611,20090610,2543.05
REL.IN,RELIANCE,3023127,20090611,20090610,3886.04
WIP.IN,WIPRO,3022645,20090612,20090611,2460.25
REL.IN,RELIANCE,3023127,20090612,20090611,3985.34
ILC.IN,IDEA,3094236,20090612,20090611,83.3
REL.IN,RELIANCE,3023127,20090615,20090612,3676.07
ILC.IN,IDEA,3094236,20090615,20090612,82.95
WIP.IN,WIPRO,3022645,20090615,20090612,2411.94
ILC.IN,IDEA,3094236,20090616,20090615,86.45
WIP.IN,WIPRO,3022645,20090616,20090615,2379.24
REL.IN,RELIANCE,3023127,20090616,20090615,3616.26
WIP.IN,WIPRO,3022645,20090617,20090616,2282.63
REL.IN,RELIANCE,3023127,20090617,20090616,3461.04
ILC.IN,IDEA,3094236,20090617,20090616,80.85
REL.IN,RELIANCE,3023127,20090618,20090617,3416.66
ILC.IN,IDEA,3094236,20090618,20090617,78
WIP.IN,WIPRO,3022645,20090618,20090617,2260.43
ILC.IN,IDEA,3094236,20090619,20090618,80.2
WIP.IN,WIPRO,3022645,20090619,20090618,2282.33
REL.IN,RELIANCE,3023127,20090619,20090618,3444.42
WIP.IN,WIPRO,3022645,20090622,20090619,2276.33
REL.IN,RELIANCE,3023127,20090622,20090619,3294.26
ILC.IN,IDEA,3094236,20090622,20090619,78.8
REL.IN,RELIANCE,3023127,20090623,20090622,3400.21
ILC.IN,IDEA,3094236,20090623,20090622,78.25
WIP.IN,WIPRO,3022645,20090623,20090622,2264.63
ILC.IN,IDEA,3094236,20090624,20090623,81.6
WIP.IN,WIPRO,3022645,20090624,20090623,2287.73
REL.IN,RELIANCE,3023127,20090624,20090623,3378.36
WIP.IN,WIPRO,3022645,20090625,20090624,2247.52
REL.IN,RELIANCE,3023127,20090625,20090624,3303.71
ILC.IN,IDEA,3094236,20090625,20090624,79.45
REL.IN,RELIANCE,3023127,20090626,20090625,3423.67
ILC.IN,IDEA,3094236,20090626,20090625,79.5
WIP.IN,WIPRO,3022645,20090626,20090625,2306.03
ILC.IN,IDEA,3094236,20090629,20090626,77.5
WIP.IN,WIPRO,3022645,20090629,20090626,2275.43
REL.IN,RELIANCE,3023127,20090629,20090626,3521.19
WIP.IN,WIPRO,3022645,20090630,20090629,2267.93
REL.IN,RELIANCE,3023127,20090630,20090629,3413.88
ILC.IN,IDEA,3094236,20090630,20090629,71.3
REL.IN,RELIANCE,3023127,20090701,20090630,3473.61
ILC.IN,IDEA,3094236,20090701,20090630,74.2
WIP.IN,WIPRO,3022645,20090701,20090630,2276.03
ILC.IN,IDEA,3094236,20090702,20090701,74.35
WIP.IN,WIPRO,3022645,20090702,20090701,2290.73
REL.IN,RELIANCE,3023127,20090702,20090701,3393.55
WIP.IN,WIPRO,3022645,20090703,20090702,2312.33
REL.IN,RELIANCE,3023127,20090703,20090702,3421.05
ILC.IN,IDEA,3094236,20090703,20090702,74.4
REL.IN,RELIANCE,3023127,20090706,20090703,3194.12
ILC.IN,IDEA,3094236,20090706,20090703,69.45
WIP.IN,WIPRO,3022645,20090706,20090703,2233.42
ILC.IN,IDEA,3094236,20090707,20090706,72.65
WIP.IN,WIPRO,3022645,20090707,20090706,2271.83
REL.IN,RELIANCE,3023127,20090707,20090706,3130.52
WIP.IN,WIPRO,3022645,20090708,20090707,2251.12
REL.IN,RELIANCE,3023127,20090708,20090707,3086.99
ILC.IN,IDEA,3094236,20090708,20090707,69.45
REL.IN,RELIANCE,3023127,20090709,20090708,3127.06
ILC.IN,IDEA,3094236,20090709,20090708,69.7
WIP.IN,WIPRO,3022645,20090709,20090708,2240.02
ILC.IN,IDEA,3094236,20090710,20090709,67.6
WIP.IN,WIPRO,3022645,20090710,20090709,2308.73
REL.IN,RELIANCE,3023127,20090710,20090709,2995.03
WIP.IN,WIPRO,3022645,20090713,20090710,2333.93
REL.IN,RELIANCE,3023127,20090713,20090710,2954.2
ILC.IN,IDEA,3094236,20090713,20090710,65.3
REL.IN,RELIANCE,3023127,20090714,20090713,3060.67
ILC.IN,IDEA,3094236,20090714,20090713,68.25
WIP.IN,WIPRO,3022645,20090714,20090713,2402.34
ILC.IN,IDEA,3094236,20090715,20090714,73.3
WIP.IN,WIPRO,3022645,20090715,20090714,2479.45
REL.IN,RELIANCE,3023127,20090715,20090714,3165.69
WIP.IN,WIPRO,3022645,20090716,20090715,2499.85
REL.IN,RELIANCE,3023127,20090716,20090715,3265.41
ILC.IN,IDEA,3094236,20090716,20090715,71.55
REL.IN,RELIANCE,3023127,20090717,20090716,3268.19
ILC.IN,IDEA,3094236,20090717,20090716,73.95
WIP.IN,WIPRO,3022645,20090717,20090716,2576.96
ILC.IN,IDEA,3094236,20090720,20090717,75.2
WIP.IN,WIPRO,3022645,20090720,20090717,2759.68
REL.IN,RELIANCE,3023127,20090720,20090717,3430.58
WIP.IN,WIPRO,3022645,20090721,20090720,2752.48
REL.IN,RELIANCE,3023127,20090721,20090720,3405.87
ILC.IN,IDEA,3094236,20090721,20090720,76.1
REL.IN,RELIANCE,3023127,20090722,20090721,3333.4
ILC.IN,IDEA,3094236,20090722,20090721,74.7
WIP.IN,WIPRO,3022645,20090722,20090721,2707.17
ILC.IN,IDEA,3094236,20090723,20090722,78
WIP.IN,WIPRO,3022645,20090723,20090722,2739.27
REL.IN,RELIANCE,3023127,20090723,20090722,3444.5
WIP.IN,WIPRO,3022645,20090724,20090723,2763.88
REL.IN,RELIANCE,3023127,20090724,20090723,3402.83
ILC.IN,IDEA,3094236,20090724,20090723,81.55
REL.IN,RELIANCE,3023127,20090727,20090724,3274.26
ILC.IN,IDEA,3094236,20090727,20090724,79.95
WIP.IN,WIPRO,3022645,20090727,20090724,2762.07
ILC.IN,IDEA,3094236,20090728,20090727,77.95
WIP.IN,WIPRO,3022645,20090728,20090727,2783.98
REL.IN,RELIANCE,3023127,20090728,20090727,3218.5
WIP.IN,WIPRO,3022645,20090729,20090728,2802.88
REL.IN,RELIANCE,3023127,20090729,20090728,3256.97
ILC.IN,IDEA,3094236,20090729,20090728,76.15
REL.IN,RELIANCE,3023127,20090730,20090729,3206.19
ILC.IN,IDEA,3094236,20090730,20090729,76.05
WIP.IN,WIPRO,3022645,20090730,20090729,2923.79
ILC.IN,IDEA,3094236,20090731,20090730,78.95
WIP.IN,WIPRO,3022645,20090731,20090730,2941.19
REL.IN,RELIANCE,3023127,20090731,20090730,3299.15
WIP.IN,WIPRO,3022645,20090803,20090731,2945.99
REL.IN,RELIANCE,3023127,20090803,20090731,3403.08
ILC.IN,IDEA,3094236,20090803,20090731,79.6
REL.IN,RELIANCE,3023127,20090804,20090803,3441.47
ILC.IN,IDEA,3094236,20090804,20090803,78.6
WIP.IN,WIPRO,3022645,20090804,20090803,2894.69
ILC.IN,IDEA,3094236,20090805,20090804,77.9
WIP.IN,WIPRO,3022645,20090805,20090804,2989.2
REL.IN,RELIANCE,3023127,20090805,20090804,3503.3
WIP.IN,WIPRO,3022645,20090806,20090805,2991.9
REL.IN,RELIANCE,3023127,20090806,20090805,3453.36
ILC.IN,IDEA,3094236,20090806,20090805,76.1
REL.IN,RELIANCE,3023127,20090807,20090806,3370.6
ILC.IN,IDEA,3094236,20090807,20090806,73
WIP.IN,WIPRO,3022645,20090807,20090806,2999.1
ILC.IN,IDEA,3094236,20090810,20090807,73.6
WIP.IN,WIPRO,3022645,20090810,20090807,3079.81
REL.IN,RELIANCE,3023127,20090810,20090807,3354.32
WIP.IN,WIPRO,3022645,20090811,20090810,3053.7
REL.IN,RELIANCE,3023127,20090811,20090810,3375.07
ILC.IN,IDEA,3094236,20090811,20090810,74.75
REL.IN,RELIANCE,3023127,20090812,20090811,3358.71
ILC.IN,IDEA,3094236,20090812,20090811,75.55
WIP.IN,WIPRO,3022645,20090812,20090811,3035.4
ILC.IN,IDEA,3094236,20090813,20090812,78.15
WIP.IN,WIPRO,3022645,20090813,20090812,3100.21
REL.IN,RELIANCE,3023127,20090813,20090812,3415.4
WIP.IN,WIPRO,3022645,20090814,20090813,3069.01
REL.IN,RELIANCE,3023127,20090814,20090813,3435.9
ILC.IN,IDEA,3094236,20090814,20090813,78.05
REL.IN,RELIANCE,3023127,20090817,20090814,3276.46
ILC.IN,IDEA,3094236,20090817,20090814,76.7
WIP.IN,WIPRO,3022645,20090817,20090814,2982
ILC.IN,IDEA,3094236,20090818,20090817,77.95
WIP.IN,WIPRO,3022645,20090818,20090817,3002.7
REL.IN,RELIANCE,3023127,20090818,20090817,3275.19
WIP.IN,WIPRO,3022645,20090819,20090818,2969.4
REL.IN,RELIANCE,3023127,20090819,20090818,3181.81
ILC.IN,IDEA,3094236,20090819,20090818,78.15
REL.IN,RELIANCE,3023127,20090820,20090819,3202.98
ILC.IN,IDEA,3094236,20090820,20090819,81.3
WIP.IN,WIPRO,3022645,20090820,20090819,3027.9
ILC.IN,IDEA,3094236,20090821,20090820,82.8
WIP.IN,WIPRO,3022645,20090821,20090820,3078.31
REL.IN,RELIANCE,3023127,20090821,20090820,3254.27
WIP.IN,WIPRO,3022645,20090824,20090821,3146.41
REL.IN,RELIANCE,3023127,20090824,20090821,3331.04
ILC.IN,IDEA,3094236,20090824,20090821,82.45
REL.IN,RELIANCE,3023127,20090825,20090824,3417.68
ILC.IN,IDEA,3094236,20090825,20090824,80.1
WIP.IN,WIPRO,3022645,20090825,20090824,3262.83
ILC.IN,IDEA,3094236,20090826,20090825,80.4
WIP.IN,WIPRO,3022645,20090826,20090825,3342.33
REL.IN,RELIANCE,3023127,20090826,20090825,3442.14
WIP.IN,WIPRO,3022645,20090827,20090826,3412.54
REL.IN,RELIANCE,3023127,20090827,20090826,3445.85
ILC.IN,IDEA,3094236,20090827,20090826,80
REL.IN,RELIANCE,3023127,20090828,20090827,3499.42
ILC.IN,IDEA,3094236,20090828,20090827,81.6
WIP.IN,WIPRO,3022645,20090828,20090827,3389.74
ILC.IN,IDEA,3094236,20090831,20090828,81.1
WIP.IN,WIPRO,3022645,20090831,20090828,3300.03
REL.IN,RELIANCE,3023127,20090831,20090828,3383
WIP.IN,WIPRO,3022645,20090901,20090831,3354.63
REL.IN,RELIANCE,3023127,20090901,20090831,3342.09
ILC.IN,IDEA,3094236,20090901,20090831,79.55
REL.IN,RELIANCE,3023127,20090902,20090901,3325.72
ILC.IN,IDEA,3094236,20090902,20090901,79.75
WIP.IN,WIPRO,3022645,20090902,20090901,3326.43
ILC.IN,IDEA,3094236,20090903,20090902,79.8
WIP.IN,WIPRO,3022645,20090903,20090902,3309.93
REL.IN,RELIANCE,3023127,20090903,20090902,3257.65
WIP.IN,WIPRO,3022645,20090904,20090903,3314.13
REL.IN,RELIANCE,3023127,20090904,20090903,3342.6
ILC.IN,IDEA,3094236,20090904,20090903,80.5
REL.IN,RELIANCE,3023127,20090907,20090904,3379.21
ILC.IN,IDEA,3094236,20090907,20090904,81.2
WIP.IN,WIPRO,3022645,20090907,20090904,3326.43
ILC.IN,IDEA,3094236,20090908,20090907,80
WIP.IN,WIPRO,3022645,20090908,20090907,3304.53
REL.IN,RELIANCE,3023127,20090908,20090907,3501.95
WIP.IN,WIPRO,3022645,20090909,20090908,3255.62
REL.IN,RELIANCE,3023127,20090909,20090908,3658.61
ILC.IN,IDEA,3094236,20090909,20090908,79.6
REL.IN,RELIANCE,3023127,20090910,20090909,3623.18
ILC.IN,IDEA,3094236,20090910,20090909,78.55
WIP.IN,WIPRO,3022645,20090910,20090909,3261.62
ILC.IN,IDEA,3094236,20090911,20090910,76.85
WIP.IN,WIPRO,3022645,20090911,20090910,3306.03
REL.IN,RELIANCE,3023127,20090911,20090910,3612.04
WIP.IN,WIPRO,3022645,20090914,20090911,3345.03
REL.IN,RELIANCE,3023127,20090914,20090911,3609.76
ILC.IN,IDEA,3094236,20090914,20090911,75.6
REL.IN,RELIANCE,3023127,20090915,20090914,3679.61
ILC.IN,IDEA,3094236,20090915,20090914,75.3
WIP.IN,WIPRO,3022645,20090915,20090914,3357.04
ILC.IN,IDEA,3094236,20090916,20090915,75.15
WIP.IN,WIPRO,3022645,20090916,20090915,3329.73
REL.IN,RELIANCE,3023127,20090916,20090915,3684.84
WIP.IN,WIPRO,3022645,20090917,20090916,3397.84
REL.IN,RELIANCE,3023127,20090917,20090916,3519.75
ILC.IN,IDEA,3094236,20090917,20090916,76.3
REL.IN,RELIANCE,3023127,20090918,20090917,3547.42
ILC.IN,IDEA,3094236,20090918,20090917,76.75
WIP.IN,WIPRO,3022645,20090918,20090917,3415.24
ILC.IN,IDEA,3094236,20090922,20090918,77.8
WIP.IN,WIPRO,3022645,20090922,20090918,3462.65
REL.IN,RELIANCE,3023127,20090922,20090918,3539.66
WIP.IN,WIPRO,3022645,20090923,20090922,3401.44
REL.IN,RELIANCE,3023127,20090923,20090922,3545.99
ILC.IN,IDEA,3094236,20090923,20090922,76.45
REL.IN,RELIANCE,3023127,20090924,20090923,3544.72
ILC.IN,IDEA,3094236,20090924,20090923,76.95
WIP.IN,WIPRO,3022645,20090924,20090923,3485.15
ILC.IN,IDEA,3094236,20090925,20090924,75.95
WIP.IN,WIPRO,3022645,20090925,20090924,3398.44
REL.IN,RELIANCE,3023127,20090925,20090924,3602.17
WIP.IN,WIPRO,3022645,20090929,20090925,3492.65
REL.IN,RELIANCE,3023127,20090929,20090925,3663
ILC.IN,IDEA,3094236,20090929,20090925,76.15
REL.IN,RELIANCE,3023127,20090930,20090929,3714.62
ILC.IN,IDEA,3094236,20090930,20090929,75.25
WIP.IN,WIPRO,3022645,20090930,20090929,3612.96
ILC.IN,IDEA,3094236,20091001,20090930,73.8
WIP.IN,WIPRO,3022645,20091001,20090930,3648.66
REL.IN,RELIANCE,3023127,20091001,20090930,3668.56
WIP.IN,WIPRO,3022645,20091005,20091001,3651.66
REL.IN,RELIANCE,3023127,20091005,20091001,3609.09
ILC.IN,IDEA,3094236,20091005,20091001,70.45
REL.IN,RELIANCE,3023127,20091006,20091005,3600.65
ILC.IN,IDEA,3094236,20091006,20091005,64.7
WIP.IN,WIPRO,3022645,20091006,20091005,3597.66
ILC.IN,IDEA,3094236,20091007,20091006,63.95
WIP.IN,WIPRO,3022645,20091007,20091006,3433.54
REL.IN,RELIANCE,3023127,20091007,20091006,3545.31
WIP.IN,WIPRO,3022645,20091008,20091007,3391.24
REL.IN,RELIANCE,3023127,20091008,20091007,3576.27
ILC.IN,IDEA,3094236,20091008,20091007,62.3
REL.IN,RELIANCE,3023127,20091009,20091008,3542.7
ILC.IN,IDEA,3094236,20091009,20091008,62.45
WIP.IN,WIPRO,3022645,20091009,20091008,3309.93
ILC.IN,IDEA,3094236,20091012,20091009,63.55
WIP.IN,WIPRO,3022645,20091012,20091009,3441.34
REL.IN,RELIANCE,3023127,20091012,20091009,3659.62
WIP.IN,WIPRO,3022645,20091014,20091012,3490.55
REL.IN,RELIANCE,3023127,20091014,20091012,3685.18
ILC.IN,IDEA,3094236,20091014,20091012,61.6
REL.IN,RELIANCE,3023127,20091015,20091014,3663.75
ILC.IN,IDEA,3094236,20091015,20091014,62.35
WIP.IN,WIPRO,3022645,20091015,20091014,3450.04
ILC.IN,IDEA,3094236,20091016,20091015,63.4
WIP.IN,WIPRO,3022645,20091016,20091015,3434.74
REL.IN,RELIANCE,3023127,20091016,20091015,3743.48
WIP.IN,WIPRO,3022645,20091020,20091016,3504.35
REL.IN,RELIANCE,3023127,20091020,20091016,3685.77
ILC.IN,IDEA,3094236,20091020,20091016,62.05
REL.IN,RELIANCE,3023127,20091021,20091020,3681.81
ILC.IN,IDEA,3094236,20091021,20091020,60.55
WIP.IN,WIPRO,3022645,20091021,20091020,3519.65
ILC.IN,IDEA,3094236,20091022,20091021,59.8
WIP.IN,WIPRO,3022645,20091022,20091021,3462.65
REL.IN,RELIANCE,3023127,20091022,20091021,3602.51
WIP.IN,WIPRO,3022645,20091023,20091022,3533.15
REL.IN,RELIANCE,3023127,20091023,20091022,3454.29
ILC.IN,IDEA,3094236,20091023,20091022,58.85
REL.IN,RELIANCE,3023127,20091026,20091023,3400.3
ILC.IN,IDEA,3094236,20091026,20091023,56.7
WIP.IN,WIPRO,3022645,20091026,20091023,3548.75
ILC.IN,IDEA,3094236,20091027,20091026,54.15
WIP.IN,WIPRO,3022645,20091027,20091026,3634.26
REL.IN,RELIANCE,3023127,20091027,20091026,3359.22
WIP.IN,WIPRO,3022645,20091028,20091027,3754.58
REL.IN,RELIANCE,3023127,20091028,20091027,3432.02
ILC.IN,IDEA,3094236,20091028,20091027,54.6
REL.IN,RELIANCE,3023127,20091029,20091028,3373.39
ILC.IN,IDEA,3094236,20091029,20091028,55.6
WIP.IN,WIPRO,3022645,20091029,20091028,3747.37
ILC.IN,IDEA,3094236,20091030,20091029,52.05
WIP.IN,WIPRO,3022645,20091030,20091029,3635.76
REL.IN,RELIANCE,3023127,20091030,20091029,3258.24
WIP.IN,WIPRO,3022645,20091103,20091030,3488.75
REL.IN,RELIANCE,3023127,20091103,20091030,3068.26
ILC.IN,IDEA,3094236,20091103,20091030,50.65
REL.IN,RELIANCE,3023127,20091104,20091103,3240.61
ILC.IN,IDEA,3094236,20091104,20091103,51
WIP.IN,WIPRO,3022645,20091104,20091103,3586.26
ILC.IN,IDEA,3094236,20091105,20091104,53.5
WIP.IN,WIPRO,3022645,20091105,20091104,3599.76
REL.IN,RELIANCE,3023127,20091105,20091104,3275.11
WIP.IN,WIPRO,3022645,20091106,20091105,3591.06
REL.IN,RELIANCE,3023127,20091106,20091105,3302.69
ILC.IN,IDEA,3094236,20091106,20091105,50.5
REL.IN,RELIANCE,3023127,20091109,20091106,3415.57
ILC.IN,IDEA,3094236,20091109,20091106,50.6
WIP.IN,WIPRO,3022645,20091109,20091106,3618.96
ILC.IN,IDEA,3094236,20091110,20091109,49.6
WIP.IN,WIPRO,3022645,20091110,20091109,3562.56
REL.IN,RELIANCE,3023127,20091110,20091109,3466.35
WIP.IN,WIPRO,3022645,20091111,20091110,3700.27
REL.IN,RELIANCE,3023127,20091111,20091110,3566.74
ILC.IN,IDEA,3094236,20091111,20091110,49.4
REL.IN,RELIANCE,3023127,20091112,20091111,3545.23
ILC.IN,IDEA,3094236,20091112,20091111,50.8
WIP.IN,WIPRO,3022645,20091112,20091111,3747.37
ILC.IN,IDEA,3094236,20091113,20091112,50.4
WIP.IN,WIPRO,3022645,20091113,20091112,3797.78
REL.IN,RELIANCE,3023127,20091113,20091112,3576.02
WIP.IN,WIPRO,3022645,20091116,20091113,3826.58
REL.IN,RELIANCE,3023127,20091116,20091113,3633.55
ILC.IN,IDEA,3094236,20091116,20091113,51.65
REL.IN,RELIANCE,3023127,20091117,20091116,3597.7
ILC.IN,IDEA,3094236,20091117,20091116,50.65
WIP.IN,WIPRO,3022645,20091117,20091116,3855.39
ILC.IN,IDEA,3094236,20091118,20091117,51.15
WIP.IN,WIPRO,3022645,20091118,20091117,3867.99
REL.IN,RELIANCE,3023127,20091118,20091117,3543.2
WIP.IN,WIPRO,3022645,20091119,20091118,3877.29
REL.IN,RELIANCE,3023127,20091119,20091118,3515.79
ILC.IN,IDEA,3094236,20091119,20091118,50.35
REL.IN,RELIANCE,3023127,20091120,20091119,3582.43
ILC.IN,IDEA,3094236,20091120,20091119,51.05
WIP.IN,WIPRO,3022645,20091120,20091119,3894.69
ILC.IN,IDEA,3094236,20091123,20091120,49.35
WIP.IN,WIPRO,3022645,20091123,20091120,3869.79
REL.IN,RELIANCE,3023127,20091123,20091120,3703.32
WIP.IN,WIPRO,3022645,20091124,20091123,3883.29
REL.IN,RELIANCE,3023127,20091124,20091123,3673.37
ILC.IN,IDEA,3094236,20091124,20091123,49.25
REL.IN,RELIANCE,3023127,20091125,20091124,3702.9
ILC.IN,IDEA,3094236,20091125,20091124,49
WIP.IN,WIPRO,3022645,20091125,20091124,3873.39
ILC.IN,IDEA,3094236,20091126,20091125,49.2
WIP.IN,WIPRO,3022645,20091126,20091125,3776.18
REL.IN,RELIANCE,3023127,20091126,20091125,3589.52
WIP.IN,WIPRO,3022645,20091127,20091126,3735.97
REL.IN,RELIANCE,3023127,20091127,20091126,3529.45
ILC.IN,IDEA,3094236,20091127,20091126,48.95
REL.IN,RELIANCE,3023127,20091130,20091127,3588.67
ILC.IN,IDEA,3094236,20091130,20091127,50.95
WIP.IN,WIPRO,3022645,20091130,20091127,3774.68
ILC.IN,IDEA,3094236,20091201,20091130,52
WIP.IN,WIPRO,3022645,20091201,20091130,3829.28
REL.IN,RELIANCE,3023127,20091201,20091130,3705.09
WIP.IN,WIPRO,3022645,20091202,20091201,3798.38
REL.IN,RELIANCE,3023127,20091202,20091201,3713.36
ILC.IN,IDEA,3094236,20091202,20091201,53.4
REL.IN,RELIANCE,3023127,20091203,20091202,3710.66
ILC.IN,IDEA,3094236,20091203,20091202,53.9
WIP.IN,WIPRO,3022645,20091203,20091202,3844.58
ILC.IN,IDEA,3094236,20091204,20091203,54.75
WIP.IN,WIPRO,3022645,20091204,20091203,3827.78
REL.IN,RELIANCE,3023127,20091204,20091203,3672.7
WIP.IN,WIPRO,3022645,20091207,20091204,3827.48
REL.IN,RELIANCE,3023127,20091207,20091204,3559.99
ILC.IN,IDEA,3094236,20091207,20091204,54.4
REL.IN,RELIANCE,3023127,20091208,20091207,3645.53
ILC.IN,IDEA,3094236,20091208,20091207,55.6
WIP.IN,WIPRO,3022645,20091208,20091207,3885.69
ILC.IN,IDEA,3094236,20091209,20091208,57.8
WIP.IN,WIPRO,3022645,20091209,20091208,3928.29
REL.IN,RELIANCE,3023127,20091209,20091208,3616.85
WIP.IN,WIPRO,3022645,20091210,20091209,3890.79
REL.IN,RELIANCE,3023127,20091210,20091209,3616.68
ILC.IN,IDEA,3094236,20091210,20091209,60.35
REL.IN,RELIANCE,3023127,20091211,20091210,3614.83
ILC.IN,IDEA,3094236,20091211,20091210,59.75
WIP.IN,WIPRO,3022645,20091211,20091210,3866.79
ILC.IN,IDEA,3094236,20091214,20091211,58.3
WIP.IN,WIPRO,3022645,20091214,20091211,3951.69
REL.IN,RELIANCE,3023127,20091214,20091211,3603.69
WIP.IN,WIPRO,3022645,20091215,20091214,3954.99
REL.IN,RELIANCE,3023127,20091215,20091214,3548.52
ILC.IN,IDEA,3094236,20091215,20091214,56.55
REL.IN,RELIANCE,3023127,20091216,20091215,3533.5
ILC.IN,IDEA,3094236,20091216,20091215,58.95
WIP.IN,WIPRO,3022645,20091216,20091215,4026.7
ILC.IN,IDEA,3094236,20091217,20091216,58.25
WIP.IN,WIPRO,3022645,20091217,20091216,4030
REL.IN,RELIANCE,3023127,20091217,20091216,3492.34
WIP.IN,WIPRO,3022645,20091218,20091217,4048.6
REL.IN,RELIANCE,3023127,20091218,20091217,3400.21
ILC.IN,IDEA,3094236,20091218,20091217,56.95
REL.IN,RELIANCE,3023127,20091221,20091218,3431.6
ILC.IN,IDEA,3094236,20091221,20091218,57.05
WIP.IN,WIPRO,3022645,20091221,20091218,4064.51
ILC.IN,IDEA,3094236,20091222,20091221,58.35
WIP.IN,WIPRO,3022645,20091222,20091221,4072.61
REL.IN,RELIANCE,3023127,20091222,20091221,3439.19
WIP.IN,WIPRO,3022645,20091223,20091222,4161.42
REL.IN,RELIANCE,3023127,20091223,20091222,3597.79
ILC.IN,IDEA,3094236,20091223,20091222,59.95
REL.IN,RELIANCE,3023127,20091224,20091223,3631.87
ILC.IN,IDEA,3094236,20091224,20091223,58.3
WIP.IN,WIPRO,3022645,20091224,20091223,4166.82
ILC.IN,IDEA,3094236,20091229,20091224,58.5
WIP.IN,WIPRO,3022645,20091229,20091224,4087.01
REL.IN,RELIANCE,3023127,20091229,20091224,3645.2
WIP.IN,WIPRO,3022645,20091230,20091229,4088.51
REL.IN,RELIANCE,3023127,20091230,20091229,3631.02
ILC.IN,IDEA,3094236,20091230,20091229,58.95
REL.IN,RELIANCE,3023127,20091231,20091230,3679.95
ILC.IN,IDEA,3094236,20091231,20091230,58.05
